"object_id","volume","region_name","lga"
464,42000,"METROPOLITAN SOUTH EAST REGION","CASEY"
465,2300,"SOUTH WESTERN REGION","WARRNAMBOOL"
466,12000,"METROPOLITAN NORTH WEST REGION","MELTON"
467,18000,"METROPOLITAN SOUTH EAST REGION","CASEY"
468,2100,"NORTHERN REGION","MACEDON RANGES"
469,2300,"NORTHERN REGION","MACEDON RANGES"
470,562,"SOUTH WESTERN REGION","MOYNE"
471,4100,"SOUTH WESTERN REGION","WARRNAMBOOL"
472,191,"SOUTH WESTERN REGION","SOUTHERN GRAMPIANS"
473,749,"SOUTH WESTERN REGION","SOUTHERN GRAMPIANS"
474,1700,"SOUTH WESTERN REGION","MOYNE"
475,21000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
476,20000,"METROPOLITAN SOUTH EAST REGION","KNOX"
477,20000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
478,7300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
479,4900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
480,5400,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
481,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
482,17000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
483,364,"EASTERN REGION","EAST GIPPSLAND"
484,189,"WESTERN REGION","HINDMARSH"
485,207,"NORTHERN REGION","BULOKE"
486,95,"WESTERN REGION","YARRIAMBIACK"
487,2600,"EASTERN REGION","SOUTH GIPPSLAND"
488,183,"NORTHERN REGION","BULOKE"
489,602,"WESTERN REGION","NORTHERN GRAMPIANS"
490,4300,"EASTERN REGION","BASS COAST"
491,38000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
492,358,"SOUTH WESTERN REGION","CORANGAMITE"
493,8600,"METROPOLITAN NORTH WEST REGION","YARRA"
494,914,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
495,1900,"WESTERN REGION","ARARAT"
496,1100,"SOUTH WESTERN REGION","MOYNE"
497,1200,"SOUTH WESTERN REGION","CORANGAMITE"
498,1400,"EASTERN REGION","SOUTH GIPPSLAND"
499,923,"EASTERN REGION","SOUTH GIPPSLAND"
500,664,"EASTERN REGION","WELLINGTON"
501,4000,"WESTERN REGION","MILDURA"
502,836,"NORTHERN REGION","GANNAWARRA"
503,5200,"NORTHERN REGION","BENDIGO"
504,30000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
505,30000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
506,3200,"EASTERN REGION","SOUTH GIPPSLAND"
507,5400,"EASTERN REGION","SOUTH GIPPSLAND"
508,2100,"EASTERN REGION","SOUTH GIPPSLAND"
509,994,"EASTERN REGION","SOUTH GIPPSLAND"
510,2000,"EASTERN REGION","WELLINGTON"
511,3500,"EASTERN REGION","WELLINGTON"
512,8000,"WESTERN REGION","MILDURA"
513,1200,"NORTHERN REGION","LODDON"
514,8300,"NORTHERN REGION","BENDIGO"
515,36000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
516,37000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
517,35000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
518,12000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
519,15000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
520,18000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
521,19000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
522,13000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
523,21000,"METROPOLITAN SOUTH EAST REGION","MONASH"
524,25000,"METROPOLITAN SOUTH EAST REGION","MONASH"
525,18000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
526,11000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
527,412,"SOUTH WESTERN REGION","COLAC OTWAY"
528,4800,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
529,426,"SOUTH WESTERN REGION","GOLDEN PLAINS"
530,18000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
531,24000,"METROPOLITAN NORTH WEST REGION","YARRA"
532,9000,"METROPOLITAN SOUTH EAST REGION","CASEY"
533,762,"EASTERN REGION","LATROBE"
534,7500,"WESTERN REGION","BALLARAT"
535,72000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
536,85000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
537,34000,"METROPOLITAN NORTH WEST REGION","YARRA"
538,72000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
539,25000,"METROPOLITAN NORTH WEST REGION","BANYULE"
540,61000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
541,71000,"METROPOLITAN NORTH WEST REGION","MORELAND"
542,65000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
543,2100,"EASTERN REGION","LATROBE"
544,1600,"WESTERN REGION","WEST WIMMERA"
545,3400,"WESTERN REGION","HINDMARSH"
546,2500,"WESTERN REGION","HORSHAM"
547,4100,"WESTERN REGION","HORSHAM"
548,3200,"WESTERN REGION","NORTHERN GRAMPIANS"
549,654,"SOUTH WESTERN REGION","MOYNE"
550,1600,"SOUTH WESTERN REGION","COLAC OTWAY"
551,215,"EASTERN REGION","EAST GIPPSLAND"
552,13000,"WESTERN REGION","MOORABOOL"
553,36000,"METROPOLITAN NORTH WEST REGION","MELTON"
554,25000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
555,15000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
556,3400,"NORTHERN REGION","CAMPASPE"
557,2300,"NORTHERN REGION","BENDIGO"
558,3100,"NORTHERN REGION","BENDIGO"
559,9600,"NORTHERN REGION","MITCHELL"
560,271,"EASTERN REGION","EAST GIPPSLAND"
561,17000,"METROPOLITAN SOUTH EAST REGION","CASEY"
562,6800,"METROPOLITAN SOUTH EAST REGION","CASEY"
563,83000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
564,89000,"METROPOLITAN SOUTH EAST REGION","MONASH"
565,87000,"METROPOLITAN SOUTH EAST REGION","MONASH"
566,2400,"NORTHERN REGION","BENDIGO"
567,5500,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
568,17000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
569,7000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
570,919,"NORTH EASTERN REGION","MURRINDINDI"
571,38000,"METROPOLITAN SOUTH EAST REGION","CASEY"
572,17000,"METROPOLITAN NORTH WEST REGION","MORELAND"
573,21000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
574,21000,"METROPOLITAN NORTH WEST REGION","BANYULE"
575,29000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
576,29000,"METROPOLITAN SOUTH EAST REGION","MONASH"
577,13000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
578,492,"SOUTH WESTERN REGION","COLAC OTWAY"
579,935,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
580,5200,"EASTERN REGION","BASS COAST"
581,2300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
582,31000,"SOUTH WESTERN REGION","GEELONG"
583,29000,"SOUTH WESTERN REGION","GEELONG"
584,30000,"SOUTH WESTERN REGION","GEELONG"
585,38000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
586,28000,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
587,12000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
588,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
589,2100,"EASTERN REGION","LATROBE"
590,2100,"EASTERN REGION","LATROBE"
591,21000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
592,2400,"SOUTH WESTERN REGION","GLENELG"
593,4200,"SOUTH WESTERN REGION","MOYNE"
594,6800,"SOUTH WESTERN REGION","MOYNE"
595,2800,"SOUTH WESTERN REGION","CORANGAMITE"
596,2200,"SOUTH WESTERN REGION","CORANGAMITE"
597,3900,"SOUTH WESTERN REGION","COLAC OTWAY"
598,16000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
599,6100,"SOUTH WESTERN REGION","GEELONG"
600,13000,"SOUTH WESTERN REGION","GEELONG"
601,8300,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
602,7900,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
603,4700,"SOUTH WESTERN REGION","GEELONG"
604,12000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
605,541,"SOUTH WESTERN REGION","COLAC OTWAY"
606,2100,"SOUTH WESTERN REGION","COLAC OTWAY"
607,6200,"NORTH EASTERN REGION","WANGARATTA"
608,2100,"NORTH EASTERN REGION","WANGARATTA"
609,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
610,9000,"NORTHERN REGION","BENDIGO"
611,431,"SOUTH WESTERN REGION","SOUTHERN GRAMPIANS"
612,912,"SOUTH WESTERN REGION","CORANGAMITE"
613,799,"SOUTH WESTERN REGION","CORANGAMITE"
614,1900,"SOUTH WESTERN REGION","GOLDEN PLAINS"
615,8100,"SOUTH WESTERN REGION","GEELONG"
616,4600,"SOUTH WESTERN REGION","SURF COAST"
617,1400,"SOUTH WESTERN REGION","MOYNE"
618,829,"WESTERN REGION","PYRENEES"
619,16000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
620,21000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
621,21000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
622,9200,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
623,7100,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
624,2300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
625,1600,"NORTH EASTERN REGION","MANSFIELD"
626,7500,"SOUTH WESTERN REGION","GEELONG"
627,15000,"SOUTH WESTERN REGION","GEELONG"
628,2200,"SOUTH WESTERN REGION","QUEENSCLIFFE"
629,1600,"WESTERN REGION","CENTRAL GOLDFIELDS"
630,1100,"NORTHERN REGION","MOUNT ALEXANDER"
631,3200,"WESTERN REGION","ARARAT"
632,6600,"WESTERN REGION","BALLARAT"
633,6400,"WESTERN REGION","BALLARAT"
634,14000,"WESTERN REGION","MOORABOOL"
635,11000,"WESTERN REGION","MOORABOOL"
636,36000,"METROPOLITAN NORTH WEST REGION","MELTON"
637,25000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
638,14000,"WESTERN REGION","MOORABOOL"
639,25000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
640,23000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
641,86000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
642,48000,"METROPOLITAN SOUTH EAST REGION","CASEY"
643,76000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
644,84000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
645,86000,"METROPOLITAN SOUTH EAST REGION","MONASH"
646,85000,"METROPOLITAN SOUTH EAST REGION","MONASH"
647,43000,"METROPOLITAN SOUTH EAST REGION","CASEY"
648,42000,"METROPOLITAN SOUTH EAST REGION","CASEY"
649,1400,"SOUTH WESTERN REGION","MOYNE"
650,9900,"METROPOLITAN NORTH WEST REGION","MELTON"
651,13000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
652,11000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
653,3200,"NORTHERN REGION","MOUNT ALEXANDER"
654,12000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
655,24000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
656,403,"NORTHERN REGION","BULOKE"
657,237,"WESTERN REGION","YARRIAMBIACK"
658,283,"NORTHERN REGION","BULOKE"
659,1000,"NORTHERN REGION","BULOKE"
660,829,"WESTERN REGION","PYRENEES"
661,2300,"EASTERN REGION","BASS COAST"
662,2300,"EASTERN REGION","BASS COAST"
663,19000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
664,24000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
665,7700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
666,9300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
667,4500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
668,2200,"NORTH EASTERN REGION","MURRINDINDI"
669,2300,"NORTH EASTERN REGION","MANSFIELD"
670,8300,"SOUTH WESTERN REGION","GEELONG"
671,17000,"SOUTH WESTERN REGION","GEELONG"
672,704,"WESTERN REGION","PYRENEES"
673,2100,"EASTERN REGION","LATROBE"
674,17000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
675,2600,"EASTERN REGION","LATROBE"
676,1400,"EASTERN REGION","WELLINGTON"
677,3100,"EASTERN REGION","SOUTH GIPPSLAND"
678,3400,"EASTERN REGION","LATROBE"
679,2900,"WESTERN REGION","HORSHAM"
680,2000,"SOUTH WESTERN REGION","MOYNE"
681,6200,"WESTERN REGION","HORSHAM"
682,12000,"WESTERN REGION","MOORABOOL"
683,5800,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
684,1400,"SOUTH WESTERN REGION","CORANGAMITE"
685,485,"SOUTH WESTERN REGION","CORANGAMITE"
686,1400,"SOUTH WESTERN REGION","CORANGAMITE"
687,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
688,324,"SOUTH WESTERN REGION","CORANGAMITE"
689,17000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
690,20000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
691,8900,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
692,432,"SOUTH WESTERN REGION","GLENELG"
693,13000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
694,7600,"NORTH EASTERN REGION","BENALLA"
695,9200,"METROPOLITAN NORTH WEST REGION","MELTON"
696,218,"WESTERN REGION","HINDMARSH"
697,342,"WESTERN REGION","HINDMARSH"
698,7200,"METROPOLITAN NORTH WEST REGION","MELTON"
699,15000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
700,62000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
701,12000,"METROPOLITAN SOUTH EAST REGION","CASEY"
702,4500,"METROPOLITAN SOUTH EAST REGION","CASEY"
703,13000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
704,700,"SOUTH WESTERN REGION","GEELONG"
705,6700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
706,359,"NORTH EASTERN REGION","WANGARATTA"
707,14000,"METROPOLITAN SOUTH EAST REGION","CASEY"
708,6900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
709,46000,"METROPOLITAN SOUTH EAST REGION","CASEY"
710,848,"EASTERN REGION","WELLINGTON"
711,1200,"NORTH EASTERN REGION","MURRINDINDI"
712,16000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
713,7900,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
714,16000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
715,20000,"METROPOLITAN SOUTH EAST REGION","KNOX"
716,11000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
717,9000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
718,9000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
719,4100,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
720,6400,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
721,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
722,10000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
723,8700,"SOUTH WESTERN REGION","GEELONG"
724,5300,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
725,11,"EASTERN REGION","EAST GIPPSLAND"
726,646,"EASTERN REGION","EAST GIPPSLAND"
727,2000,"NORTHERN REGION","MACEDON RANGES"
728,143,"EASTERN REGION","WELLINGTON"
729,1400,"EASTERN REGION","WELLINGTON"
730,7600,"NORTHERN REGION","CAMPASPE"
731,309,"WESTERN REGION","YARRIAMBIACK"
732,231,"NORTHERN REGION","BULOKE"
733,518,"WESTERN REGION","NORTHERN GRAMPIANS"
734,829,"WESTERN REGION","PYRENEES"
735,5100,"EASTERN REGION","BASS COAST"
736,8000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
737,24000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
738,77000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
739,87000,"METROPOLITAN SOUTH EAST REGION","MONASH"
740,47000,"METROPOLITAN SOUTH EAST REGION","CASEY"
741,83000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
742,84000,"METROPOLITAN SOUTH EAST REGION","MONASH"
743,86000,"METROPOLITAN SOUTH EAST REGION","MONASH"
744,76000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
745,19000,"SOUTH WESTERN REGION","GEELONG"
746,28000,"SOUTH WESTERN REGION","GEELONG"
747,31000,"SOUTH WESTERN REGION","GEELONG"
748,37000,"SOUTH WESTERN REGION","GEELONG"
749,28000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
750,85000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
751,25000,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
752,15000,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
753,4500,"SOUTH WESTERN REGION","GEELONG"
754,16000,"METROPOLITAN NORTH WEST REGION","YARRA"
755,61000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
756,126,"EASTERN REGION","BAW BAW"
757,6,"NORTH EASTERN REGION","BENALLA"
758,183,"WESTERN REGION","NORTHERN GRAMPIANS"
759,3400,"NORTH EASTERN REGION","ALPINE"
760,138,"EASTERN REGION","EAST GIPPSLAND"
761,1600,"NORTH EASTERN REGION","ALPINE"
762,2100,"WESTERN REGION","WEST WIMMERA"
763,1100,"SOUTH WESTERN REGION","GLENELG"
764,1900,"WESTERN REGION","HINDMARSH"
765,18000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
766,20000,"METROPOLITAN SOUTH EAST REGION","KNOX"
767,16000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
768,24000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
769,26000,"METROPOLITAN SOUTH EAST REGION","MONASH"
770,3700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
771,44000,"METROPOLITAN SOUTH EAST REGION","CASEY"
772,20000,"METROPOLITAN NORTH WEST REGION","MORELAND"
773,19000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
774,474,"NORTH EASTERN REGION","MANSFIELD"
775,18000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
776,763,"SOUTH WESTERN REGION","SURF COAST"
777,259,"SOUTH WESTERN REGION","COLAC OTWAY"
778,562,"SOUTH WESTERN REGION","COLAC OTWAY"
779,6200,"NORTH EASTERN REGION","WANGARATTA"
780,16000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
781,5600,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
782,332,"SOUTH WESTERN REGION","CORANGAMITE"
783,485,"SOUTH WESTERN REGION","CORANGAMITE"
784,381,"SOUTH WESTERN REGION","CORANGAMITE"
785,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
786,324,"SOUTH WESTERN REGION","CORANGAMITE"
787,15000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
788,19000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
789,9700,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
790,75000,"METROPOLITAN NORTH WEST REGION","MORELAND"
791,23000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
792,22000,"METROPOLITAN NORTH WEST REGION","BANYULE"
793,21000,"METROPOLITAN NORTH WEST REGION","BANYULE"
794,28000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
795,24000,"METROPOLITAN SOUTH EAST REGION","MONASH"
796,13000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
797,1200,"SOUTH WESTERN REGION","GLENELG"
798,2900,"SOUTH WESTERN REGION","MOYNE"
799,8700,"SOUTH WESTERN REGION","WARRNAMBOOL"
800,3400,"SOUTH WESTERN REGION","CORANGAMITE"
801,2700,"SOUTH WESTERN REGION","CORANGAMITE"
802,5900,"SOUTH WESTERN REGION","COLAC OTWAY"
803,652,"SOUTH WESTERN REGION","SURF COAST"
804,26000,"SOUTH WESTERN REGION","GEELONG"
805,11,"EASTERN REGION","EAST GIPPSLAND"
806,11000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
807,8600,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
808,8100,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
809,3600,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
810,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
811,26000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
812,28000,"METROPOLITAN NORTH WEST REGION","BANYULE"
813,15000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
814,2000,"EASTERN REGION","LATROBE"
815,2000,"EASTERN REGION","SOUTH GIPPSLAND"
816,3400,"EASTERN REGION","LATROBE"
817,2700,"NORTHERN REGION","BENDIGO"
818,14000,"METROPOLITAN SOUTH EAST REGION","CASEY"
819,4000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
820,23000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
821,26000,"METROPOLITAN SOUTH EAST REGION","MONASH"
822,44000,"METROPOLITAN SOUTH EAST REGION","CASEY"
823,18000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
824,21000,"METROPOLITAN SOUTH EAST REGION","MONASH"
825,3000,"WESTERN REGION","ARARAT"
826,2100,"EASTERN REGION","LATROBE"
827,2100,"EASTERN REGION","LATROBE"
828,1400,"WESTERN REGION","WEST WIMMERA"
829,2700,"WESTERN REGION","HINDMARSH"
830,2900,"WESTERN REGION","HORSHAM"
831,3400,"WESTERN REGION","HORSHAM"
832,4600,"WESTERN REGION","NORTHERN GRAMPIANS"
833,4000,"WESTERN REGION","BALLARAT"
834,4000,"WESTERN REGION","ARARAT"
835,3500,"WESTERN REGION","BALLARAT"
836,8500,"WESTERN REGION","BALLARAT"
837,60000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
838,53000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
839,2100,"NORTH EASTERN REGION","MURRINDINDI"
840,18000,"METROPOLITAN NORTH WEST REGION","YARRA"
841,24000,"METROPOLITAN NORTH WEST REGION","BANYULE"
842,57000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
843,57000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
844,15,"NORTH EASTERN REGION","TOWONG"
845,24000,"METROPOLITAN NORTH WEST REGION","BANYULE"
846,16000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
847,2000,"EASTERN REGION","LATROBE"
848,2600,"EASTERN REGION","SOUTH GIPPSLAND"
849,3400,"EASTERN REGION","LATROBE"
850,3000,"NORTHERN REGION","BENDIGO"
851,3800,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
852,1400,"EASTERN REGION","BASS COAST"
853,583,"EASTERN REGION","BASS COAST"
854,96,"WESTERN REGION","NORTHERN GRAMPIANS"
855,935,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
856,6100,"EASTERN REGION","BASS COAST"
857,2300,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
858,12000,"SOUTH WESTERN REGION","GEELONG"
859,4900,"SOUTH WESTERN REGION","GEELONG"
860,12000,"SOUTH WESTERN REGION","GEELONG"
861,836,"SOUTH WESTERN REGION","GEELONG"
862,6600,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
863,4700,"SOUTH WESTERN REGION","GEELONG"
864,1300,"NORTH EASTERN REGION","MURRINDINDI"
865,7200,"SOUTH WESTERN REGION","GEELONG"
866,12000,"SOUTH WESTERN REGION","GEELONG"
867,2500,"SOUTH WESTERN REGION","GEELONG"
868,1000,"WESTERN REGION","CENTRAL GOLDFIELDS"
869,827,"WESTERN REGION","CENTRAL GOLDFIELDS"
870,3900,"NORTHERN REGION","MOUNT ALEXANDER"
871,84000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
872,69000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
873,34000,"METROPOLITAN NORTH WEST REGION","YARRA"
874,20000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
875,26000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
876,5200,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
877,8200,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
878,4400,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
879,12000,"METROPOLITAN NORTH WEST REGION","MELTON"
880,17000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
881,19000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
882,20000,"METROPOLITAN SOUTH EAST REGION","MONASH"
883,25000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
884,18000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
885,23000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
886,16000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
887,21000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
888,23000,"METROPOLITAN SOUTH EAST REGION","MONASH"
889,15000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
890,20000,"METROPOLITAN SOUTH EAST REGION","MONASH"
891,1000,"SOUTH WESTERN REGION","GLENELG"
892,40000,"METROPOLITAN NORTH WEST REGION","YARRA"
893,36000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
894,840,"SOUTH WESTERN REGION","COLAC OTWAY"
895,2800,"SOUTH WESTERN REGION","SURF COAST"
896,3500,"SOUTH WESTERN REGION","SURF COAST"
897,935,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
898,4300,"EASTERN REGION","BASS COAST"
899,73,"NORTHERN REGION","MACEDON RANGES"
900,2800,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
901,10000,"SOUTH WESTERN REGION","GEELONG"
902,12000,"WESTERN REGION","BALLARAT"
903,13000,"WESTERN REGION","MOORABOOL"
904,14000,"WESTERN REGION","MOORABOOL"
905,36000,"METROPOLITAN NORTH WEST REGION","MELTON"
906,24000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
907,82000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
908,4700,"SOUTH WESTERN REGION","WARRNAMBOOL"
909,12000,"METROPOLITAN NORTH WEST REGION","MELTON"
910,12000,"NORTH EASTERN REGION","WODONGA"
911,7600,"METROPOLITAN SOUTH EAST REGION","CASEY"
912,9500,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
913,4500,"EASTERN REGION","SOUTH GIPPSLAND"
914,5700,"EASTERN REGION","SOUTH GIPPSLAND"
915,10000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
916,18000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
917,25000,"METROPOLITAN SOUTH EAST REGION","KNOX"
918,8700,"NORTHERN REGION","BENDIGO"
919,453,"SOUTH WESTERN REGION","SOUTHERN GRAMPIANS"
920,8700,"WESTERN REGION","BALLARAT"
921,18000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
922,33000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
923,17000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
924,19000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
